image_id,psnr,theta_psnr,ssim_percent,compression_ratio,roi_percentage,iou
2007_006560,9.92893053439854,6.2378036955132234,9.638449549674988,1.5004607661883476,30.084991455078125,0.0
2010_004120,14.207806828176498,6.910417441899799,12.00765147805214,1.5008616625984996,2.4250030517578125,0.0
2011_000182,11.53716193112589,5.881965165146616,9.968402236700058,1.5006812327068029,14.738845825195312,0.0
2009_005217,11.747709990126989,5.839067106821757,13.877752423286438,1.5002088837595262,11.088943481445312,0.0
2007_000645,12.501565253368032,4.875104117207594,11.09873428940773,1.50077001024772,6.74896240234375,0.0
2007_004722,14.84100514358085,9.782988454096497,19.165043532848358,1.5002832947658191,2.0252227783203125,0.0
2011_000435,13.492530631435313,8.475572098426614,24.107499420642853,1.5002489503072294,1.6124725341796875,0.013638426938472331
2009_005160,10.657386804038255,4.899108631802803,10.778840631246567,1.500243226383672,15.737152099609375,0.0
2008_007811,12.576191115580693,4.316071239819523,10.465527325868607,1.5009934324666327,6.513214111328125,0.0
2007_008714,14.826672808025192,10.548487296109759,9.211980551481247,1.5017185805288644,0.4085540771484375,0.0
2009_002990,14.029976019950345,8.10177897513259,16.3022443652153,1.5006697783052891,2.800750732421875,0.0
2008_005422,13.306432421197803,9.137537990832591,18.07991713285446,1.5002375025037915,3.095245361328125,0.0
2008_003774,14.835522045981913,7.485545866667315,16.40893518924713,1.5009074929719393,0.4398345947265625,0.0
2009_000100,12.09465073535383,5.049781186269222,14.40429836511612,1.5003605755472544,9.432220458984375,0.0
2008_001992,11.29046506207716,7.965371133974136,10.764380544424057,1.5003949251168558,25.875473022460938,0.0
2008_005197,12.822862996029889,6.462304861010732,17.33362525701523,1.5002317786675874,5.60302734375,0.0
2009_000177,15.073578605249697,6.905493744693083,18.570232391357422,1.5004464524203827,0.01068115234375,0.0
2010_002422,15.437048937072817,11.215395012503247,9.737783670425415,1.5008444769300353,2.32086181640625,0.0
2010_004210,13.82318509935687,6.214361247061247,17.44210124015808,1.500294743268121,1.4972686767578125,0.0
2011_002135,9.338305518600508,6.144859496819701,11.542504280805588,1.500329089823398,30.8197021484375,0.0
2009_003773,12.313499425450356,6.315726730057496,15.850682556629181,1.5003233652883101,11.297988891601562,0.0
2007_005314,14.629525831300077,9.119987764729668,14.579515159130096,1.5003863375770052,2.486419677734375,0.0
2011_000112,14.864427434813281,,17.194445431232452,1.500300467584794,0.0,1.0
2007_002565,13.991762181457057,3.447889835627066,20.53055316209793,1.500151649546482,0.9258270263671875,0.0
2010_005353,13.438881246676953,6.83898009271269,23.10783416032791,1.5001573727712678,3.8547515869140625,0.0
2010_004760,12.081282365385013,5.660073018419769,12.323261052370071,1.5005294760762675,11.399459838867188,0.0
2008_004212,14.452277393096706,,13.28488141298294,1.5008301558402894,0.0,1.0
2010_004369,13.6020848284886,6.000342536721062,8.67474302649498,1.5017042427529106,4.2522430419921875,0.0
2007_007836,10.586841545542855,6.479847734131892,15.842148661613464,1.5007356435020065,22.251510620117188,0.0
2009_003217,14.778192653519191,1.9997742289149834,19.344811141490936,1.5003777501354558,0.4344940185546875,0.0
2008_003546,13.17099619834677,8.310283513271012,11.670096963644028,1.5003605755472544,15.03753662109375,0.0
2007_004405,15.85830851843334,5.073753608920951,24.651803076267242,1.5002060219451523,0.502777099609375,0.0
